id,url,name,level,pid,createtime,updatetime,isvalid,page,col1,col2,col3,bigpname,bigpid,ismall
17-10-13-9,https://www.amazon.de/gp/bestsellers/books-intl-de/65617011,Jüdisch,4,17-10-13,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65383011,Altertum,3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-2-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65396011,Afrika,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-10,https://www.amazon.de/gp/bestsellers/books-intl-de/65392011,Rom,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-11,https://www.amazon.de/gp/bestsellers/books-intl-de/65151011,Ägypten,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65384011,"Assyrien Babylonien & Sumer",4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65386011,China,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65399011,Europa,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65387011,"Frühe Zivilisationen",4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65389011,Griechenland,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65390011,Inka,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-8,https://www.amazon.de/gp/bestsellers/books-intl-de/65391011,Maya,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-2-9,https://www.amazon.de/gp/bestsellers/books-intl-de/65395011,Prähistorie,4,17-10-2,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65196011,Amerika,3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-3-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65233011,"Amerikanische Ur-Einwohner",4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65197011,Kanada,4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65207011,"Karibik & Westindische Inseln",4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65232011,Mexiko,4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65222011,Mittelamerika,4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65240011,Südamerika,4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65254011,USA,4,17-10-3,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-3-7-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65255011,"19. Jahrhundert",5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65263011,"20. Jahrhundert",5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65319011,"21. Jahrhundert",5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65290011,Afroamerikanisch,5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65294011,Bürgerkrieg,5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65311011,Kolonialzeit,5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-3-7-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65316011,"Revolution & Gründung",5,17-10-3-7,"2016-12-07 11:41:16",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65622011,"Arktis & Antarktis",3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65400011,Asien,3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-5-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65401011,Afghanistan,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-10,https://www.amazon.de/gp/bestsellers/books-intl-de/65430011,Myanmar,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-11,https://www.amazon.de/gp/bestsellers/books-intl-de/65433011,Philippinen,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-12,https://www.amazon.de/gp/bestsellers/books-intl-de/65434011,Seychellen,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-13,https://www.amazon.de/gp/bestsellers/books-intl-de/65448011,Südostasien,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-14,https://www.amazon.de/gp/bestsellers/books-intl-de/65438011,Thailand,4,17-10-5,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-15,https://www.amazon.de/gp/bestsellers/books-intl-de/65441011,Vietnam,4,17-10-5,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-16,https://www.amazon.de/gp/bestsellers/books-intl-de/65446011,Zentralasien,4,17-10-5,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65404011,Bhutan,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65407011,China,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65412011,Indien,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65414011,Indonesien,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65415011,Japan,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-7,https://www.amazon.de/gp/bestsellers/books-intl-de/273038011,Korea,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-8,https://www.amazon.de/gp/bestsellers/books-intl-de/65425011,Laos,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-5-9,https://www.amazon.de/gp/bestsellers/books-intl-de/65428011,Mauritius,4,17-10-5,"2016-12-07 11:34:11",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65450011,"Australien & Ozeanien",3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-6-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65451011,Australien,4,17-10-6,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-6-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65454011,Neuseeland,4,17-10-6,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65458011,Europa,3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-7-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65460011,Albanien,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-10,https://www.amazon.de/gp/bestsellers/books-intl-de/65482011,Finnland,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-11,https://www.amazon.de/gp/bestsellers/books-intl-de/65484011,Frankreich,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-12,https://www.amazon.de/gp/bestsellers/books-intl-de/65496011,Griechenland,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-13,https://www.amazon.de/gp/bestsellers/books-intl-de/65500011,Irland,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-14,https://www.amazon.de/gp/bestsellers/books-intl-de/65505011,Italien,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-15,https://www.amazon.de/gp/bestsellers/books-intl-de/65466011,Kroatien,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-16,https://www.amazon.de/gp/bestsellers/books-intl-de/65509011,Lettland,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-17,https://www.amazon.de/gp/bestsellers/books-intl-de/65512011,Luxemburg,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-18,https://www.amazon.de/gp/bestsellers/books-intl-de/65514011,Malta,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-19,https://www.amazon.de/gp/bestsellers/books-intl-de/65535011,Mitteleuropa,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-20,https://www.amazon.de/gp/bestsellers/books-intl-de/65483011,"Nachfolgestaaten der Sowjetunion & Sibirien",4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-21,https://www.amazon.de/gp/bestsellers/books-intl-de/65517011,Niederlande,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-22,https://www.amazon.de/gp/bestsellers/books-intl-de/65518011,Norwegen,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-23,https://www.amazon.de/gp/bestsellers/books-intl-de/65470011,Osten,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-24,https://www.amazon.de/gp/bestsellers/books-intl-de/65519011,Polen,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-25,https://www.amazon.de/gp/bestsellers/books-intl-de/65521011,Rumänien,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-26,https://www.amazon.de/gp/bestsellers/books-intl-de/65523011,Schottland,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-27,https://www.amazon.de/gp/bestsellers/books-intl-de/65528011,Schweden,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-28,https://www.amazon.de/gp/bestsellers/books-intl-de/65529011,Schweiz,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-29,https://www.amazon.de/gp/bestsellers/books-intl-de/65534011,Skandinavien,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65463011,Belgien,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-30,https://www.amazon.de/gp/bestsellers/books-intl-de/65526011,Slowenien,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-31,https://www.amazon.de/gp/bestsellers/books-intl-de/65527011,Spanien,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-32,https://www.amazon.de/gp/bestsellers/books-intl-de/65459011,Ukraine,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-33,https://www.amazon.de/gp/bestsellers/books-intl-de/65530011,Vatikan,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-34,https://www.amazon.de/gp/bestsellers/books-intl-de/65531011,Wales,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-35,https://www.amazon.de/gp/bestsellers/books-intl-de/65533011,Westen,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-36,https://www.amazon.de/gp/bestsellers/books-intl-de/65462011,Österreich,4,17-10-7,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65464011,Bosnien-Herzegowina,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65465011,Bulgarien,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65490011,Deutschland,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65469011,Dänemark,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-8,https://www.amazon.de/gp/bestsellers/books-intl-de/65471011,England,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-7-9,https://www.amazon.de/gp/bestsellers/books-intl-de/65481011,Estland,4,17-10-7,"2016-12-07 11:34:12",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8,https://www.amazon.de/gp/bestsellers/books-intl-de/65538011,"Historische Forschung",3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-8-1,https://www.amazon.de/gp/bestsellers/books-intl-de/201578011,Aufsätze,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-10,https://www.amazon.de/gp/bestsellers/books-intl-de/65542011,Studium,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-11,https://www.amazon.de/gp/bestsellers/books-intl-de/65545011,"Zivilisation & Kultur",4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65543011,Geschichtsphilosophie,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65539011,Historiographie,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65546011,Ideengeschichte,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65544011,"Mündliche Überlieferung",4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-6,https://www.amazon.de/gp/bestsellers/books-intl-de/1323470031,Nachschlagewerke,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-8,https://www.amazon.de/gp/bestsellers/books-intl-de/65549011,Schriftsysteme,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-8-9,https://www.amazon.de/gp/bestsellers/books-intl-de/65547011,Sozialgeschichte,4,17-10-8,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9,https://www.amazon.de/gp/bestsellers/books-intl-de/65567011,Militär,3,17-10,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-10-9-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65273011,"1. Weltkrieg",4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-10,https://www.amazon.de/gp/bestsellers/books-intl-de/65592011,Kanada,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-11,https://www.amazon.de/gp/bestsellers/books-intl-de/65418011,Koreakrieg,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-12,https://www.amazon.de/gp/bestsellers/books-intl-de/65596011,Kriegsgefangene,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-13,https://www.amazon.de/gp/bestsellers/books-intl-de/65568011,Luftfahrt,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-14,https://www.amazon.de/gp/bestsellers/books-intl-de/65576011,Marine,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-15,https://www.amazon.de/gp/bestsellers/books-intl-de/65571011,"Napoleonische Kriege",4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-16,https://www.amazon.de/gp/bestsellers/books-intl-de/65595011,Regimente,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-17,https://www.amazon.de/gp/bestsellers/books-intl-de/65578011,Strategie,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-18,https://www.amazon.de/gp/bestsellers/books-intl-de/65579011,Uniformen,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-19,https://www.amazon.de/gp/bestsellers/books-intl-de/65580011,USA,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-2,https://www.amazon.de/gp/bestsellers/books-intl-de/65274011,"2. Weltkrieg",4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-20,https://www.amazon.de/gp/bestsellers/books-intl-de/65443011,Vietnamkrieg,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-21,https://www.amazon.de/gp/bestsellers/books-intl-de/65584011,"Waffen & Kriegsführung",4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-3,https://www.amazon.de/gp/bestsellers/books-intl-de/1331059031,Afghanistankrieg,4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65594011,"Alltag & Institutionen",4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65577011,Bildbände,4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-6,https://www.amazon.de/gp/bestsellers/books-intl-de/56879011,Biografien,4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65593011,"Britisch-Amerikanischer Krieg",4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-8,https://www.amazon.de/gp/bestsellers/books-intl-de/65570011,"Geheimdienst & Spionage",4,17-10-9,"2016-12-07 11:34:13",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-10-9-9,https://www.amazon.de/gp/bestsellers/books-intl-de/387323011,Irakkrieg,4,17-10-9,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11,https://www.amazon.de/gp/bestsellers/books-intl-de/64617011,"Gesundheit Geist & Körper",2,17,"2016-12-07 11:31:01",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-11-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65018011,Alternativmedizin,3,17-11,"2016-12-07 11:31:30",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,0
17-11-1-1,https://www.amazon.de/gp/bestsellers/books-intl-de/65029011,"Akupunktur & Akupressur",4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-10,https://www.amazon.de/gp/bestsellers/books-intl-de/65035011,Naturheilkunde,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-11,https://www.amazon.de/gp/bestsellers/books-intl-de/65033011,"Pflanzliche Arzneimittel",4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-12,https://www.amazon.de/gp/bestsellers/books-intl-de/1322704031,Ganzheitsmedizin,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-13,https://www.amazon.de/gp/bestsellers/books-intl-de/1322705031,Vitamine,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-2,https://www.amazon.de/gp/bestsellers/books-intl-de/64816011,Aromatherapie,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-3,https://www.amazon.de/gp/bestsellers/books-intl-de/65030011,Ayurveda,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-4,https://www.amazon.de/gp/bestsellers/books-intl-de/65025011,"Chinesische Medizin",4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-5,https://www.amazon.de/gp/bestsellers/books-intl-de/65027011,Energieheilung,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-6,https://www.amazon.de/gp/bestsellers/books-intl-de/65032011,Heilen,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-7,https://www.amazon.de/gp/bestsellers/books-intl-de/65019011,Homöopathie,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
17-11-1-8,https://www.amazon.de/gp/bestsellers/books-intl-de/64807011,Massage,4,17-11-1,"2016-12-07 11:34:14",NULL,0,5,NULL,NULL,NULL,"Fremdsprachige Bücher",17,1
